Season,GameID,Date,Game,Player,PlayerID,Gm#,Team,Is_Home,Opp,PTS,REB,AST,STL,BLK,TOV,MP,OffREB,DefREB,FG,FGA,3P,3PA,FT,FTA,PF,BLK_STL,REB_AST,PTS_AST,PTS_REB,PTS_REB_AST,FANTASY
2023-24,202401030MIN,1/3/2024,MIN vs NOP,Naji Marshall,marshna01,26,NOP,0,MIN,2,2,0,1,0,0,14.13333333,0,2,1,4,0,2,0,0,4,1,2,2,4,4,7.4
2023-24,202401030IND,1/3/2024,IND vs MIL,Pat Connaughton,connapa01,28,MIL,0,IND,3,2,1,0,0,0,14.18333333,1,1,1,3,1,2,0,0,3,0,3,4,5,6,6.9
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Trent Forrest,forretr01,9,ATL,1,OKC,6,2,2,0,1,0,14.31666667,0,2,3,3,0,0,0,0,3,1,4,8,8,10,14.4
2023-24,202401030PHO,1/3/2024,PHO vs LAC,Chimezie Metu,metuch01,24,PHO,1,LAC,7,3,2,2,0,1,14.56666667,1,2,3,6,1,4,0,0,0,2,5,9,10,12,18.6
2023-24,202401030DAL,1/3/2024,DAL vs POR,Grant Williams,willigr01,32,DAL,1,POR,2,2,2,0,0,3,14.58333333,1,1,1,2,0,0,0,0,2,0,4,4,4,6,4.4
2023-24,202401030DAL,1/3/2024,DAL vs POR,Kris Murray,murrakr01,17,POR,0,DAL,2,1,2,0,0,1,14.6,0,1,1,3,0,1,0,0,0,0,3,4,3,5,5.2
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Craig Porter Jr.,portecr01,23,CLE,1,WAS,8,3,3,0,0,1,14.61666667,1,2,4,5,0,0,0,1,0,0,6,11,11,14,15.1
2023-24,202401030DAL,1/3/2024,DAL vs POR,Ibou Badji,badjiib01,5,POR,0,DAL,0,4,0,0,2,4,14.85,3,1,0,2,0,0,0,0,6,2,4,0,4,4,6.8
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Jaylin Williams,willija07,28,OKC,0,ATL,3,3,2,2,0,0,15.01666667,0,3,1,2,1,2,0,0,4,2,5,5,6,8,15.6
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Landry Shamet,shamela01,21,WAS,0,CLE,9,3,2,1,0,0,15.13333333,0,3,3,6,2,3,1,2,0,1,5,11,12,14,18.6
2023-24,202401030DAL,1/3/2024,DAL vs POR,Seth Curry,curryse01,26,DAL,1,POR,0,1,2,0,0,0,15.35,0,1,0,1,0,0,0,0,0,0,3,2,1,3,4.2
2023-24,202401030LAL,1/3/2024,LAL vs MIA,Jarred Vanderbilt,vandeja01,15,LAL,1,MIA,4,2,0,0,0,2,15.51666667,0,2,2,3,0,0,0,0,0,0,2,4,6,6,4.4
2023-24,202401030NYK,1/3/2024,NYK vs CHI,Jevon Carter,carteje01,36,CHI,0,NYK,2,0,2,1,1,1,15.6,0,0,1,6,0,3,0,0,2,2,2,4,2,4,10
2023-24,202401030NYK,1/3/2024,NYK vs CHI,Terry Taylor,taylote01,13,CHI,0,NYK,4,2,0,0,0,0,15.71666667,1,1,2,3,0,0,0,0,0,0,2,4,6,6,6.4
2023-24,202401030PHO,1/3/2024,PHO vs LAC,Josh Okogie,okogijo01,28,PHO,1,LAC,5,2,1,0,1,1,15.86666667,1,1,2,3,1,2,0,0,2,1,3,6,7,8,10.9
2023-24,202401030UTA,1/3/2024,UTA vs DET,Kris Dunn,dunnkr01,27,UTA,1,DET,4,1,4,3,1,0,15.96666667,0,1,2,6,0,1,0,0,0,4,5,8,5,9,23.2
2023-24,202401030HOU,1/3/2024,HOU vs BRK,Cam Whitmore,whitmca01,9,HOU,1,BRK,11,2,1,2,0,1,16.56666667,0,2,4,7,3,5,0,0,3,2,3,12,13,14,19.9
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Garrison Mathews,mathega01,21,ATL,1,OKC,5,0,2,0,0,1,16.76666667,0,0,2,3,1,2,0,1,1,0,2,7,5,7,7
2023-24,202401030UTA,1/3/2024,UTA vs DET,James Wiseman,wisemja01,23,DET,0,UTA,8,9,0,0,0,3,16.76666667,5,4,4,7,0,0,0,0,1,0,9,8,17,17,15.8
2023-24,202401030DAL,1/3/2024,DAL vs POR,Malcolm Brogdon,brogdma01,26,POR,0,DAL,5,2,2,0,0,0,16.81666667,0,2,2,6,0,3,1,1,1,0,4,7,7,9,10.4
2023-24,202401030DAL,1/3/2024,DAL vs POR,Jabari Walker,walkeja01,33,POR,0,DAL,4,5,4,0,0,1,16.83333333,1,4,1,3,0,1,2,2,2,0,9,8,9,13,15
2023-24,202401030HOU,1/3/2024,HOU vs BRK,Jeff Green,greenje02,31,HOU,1,BRK,8,0,0,0,0,1,17.03333333,0,0,2,4,2,2,2,2,1,0,0,8,8,8,7
2023-24,202401030DAL,1/3/2024,DAL vs POR,Ish Wainright,wainris01,7,POR,0,DAL,9,5,0,1,0,0,17.35,0,5,3,5,3,5,0,0,0,1,5,9,14,14,18
2023-24,202401030MIN,1/3/2024,MIN vs NOP,Jordan McLaughlin,mclaujo01,13,MIN,1,NOP,3,3,4,1,0,0,17.36666667,2,1,1,6,0,4,1,2,0,1,7,7,6,10,15.6
2023-24,202401030HOU,1/3/2024,HOU vs BRK,Cam Thomas,thomaca02,26,BRK,0,HOU,4,0,5,1,0,1,17.48333333,0,0,0,7,0,2,4,4,1,1,5,9,4,9,13.5
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Isaiah Joe,joeis01,33,OKC,0,ATL,9,1,1,1,0,2,17.71666667,1,0,4,8,1,5,0,0,2,1,2,10,10,11,12.7
2023-24,202401030IND,1/3/2024,IND vs MIL,Isaiah Jackson,jacksis01,26,IND,1,MIL,9,4,3,1,0,1,17.83333333,2,2,4,6,0,0,1,1,3,1,7,12,13,16,20.3
2023-24,202401030SAC,1/3/2024,SAC vs ORL,Kevin Huerter,huertke01,32,SAC,1,ORL,2,7,2,0,0,1,17.9,1,6,0,5,0,4,2,2,1,0,9,4,9,11,12.4
2023-24,202401030MEM,1/3/2024,MEM vs TOR,Ziaire Williams,willizi02,32,MEM,1,TOR,18,6,0,1,0,0,18.13333333,2,4,7,12,4,7,0,0,1,1,6,18,24,24,28.2
2023-24,202401030NYK,1/3/2024,NYK vs CHI,Quentin Grimes,grimequ01,31,NYK,1,CHI,8,1,0,1,0,0,18.33333333,0,1,3,9,2,6,0,0,0,1,1,8,9,9,12.2
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Delon Wright,wrighde01,12,WAS,0,CLE,0,2,4,1,1,1,18.43333333,0,2,0,3,0,1,0,0,1,2,6,4,2,6,13.4
2023-24,202401030PHO,1/3/2024,PHO vs LAC,Russell Westbrook,westbru01,33,LAC,0,PHO,6,5,2,2,0,2,18.45,2,3,2,7,0,2,2,2,1,2,7,8,11,13,19
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Tristan Thompson,thomptr01,29,CLE,1,WAS,7,9,4,0,1,3,18.56666667,3,6,3,7,0,0,1,3,1,1,13,11,16,20,23.8
2023-24,202401030LAL,1/3/2024,LAL vs MIA,Cam Reddish,reddica01,29,LAL,1,MIA,0,0,1,0,0,4,18.66666667,0,0,0,1,0,1,0,0,2,0,1,1,0,1,-2.5
2023-24,202401030IND,1/3/2024,IND vs MIL,T.J. McConnell,mccontj01,26,IND,1,MIL,6,6,3,0,0,1,18.68333333,0,6,2,6,0,1,2,2,1,0,9,9,12,15,16.7
2023-24,202401030DAL,1/3/2024,DAL vs POR,Dereck Lively II,livelde01,29,DAL,1,POR,0,4,4,2,3,0,18.8,1,3,0,1,0,0,0,0,1,5,8,4,4,8,25.8
2023-24,202401030MEM,1/3/2024,MEM vs TOR,Luke Kennard,kennalu01,11,MEM,1,TOR,2,1,0,0,0,0,18.81666667,0,1,1,5,0,4,0,0,1,0,1,2,3,3,3.2
2023-24,202401030MIN,1/3/2024,MIN vs NOP,Nickeil Alexander-Walker,alexani01,33,MIN,1,NOP,4,0,1,0,0,1,18.88333333,0,0,1,3,0,2,2,2,0,0,1,5,4,5,4.5
2023-24,202401030PHO,1/3/2024,PHO vs LAC,Bol Bol,bolbo01,10,PHO,1,LAC,14,5,2,1,0,2,18.9,3,2,6,7,2,2,0,0,2,1,7,16,19,21,24
2023-24,202401030IND,1/3/2024,IND vs MIL,Jalen Smith,smithja04,21,IND,1,MIL,13,7,3,0,0,1,19.23333333,2,5,5,8,1,4,2,2,2,0,10,16,20,23,24.9
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Isaac Okoro,okorois01,25,CLE,1,WAS,9,2,3,1,0,0,19.5,0,2,4,4,1,1,0,0,2,1,5,12,11,14,18.9
2023-24,202401030DAL,1/3/2024,DAL vs POR,Jerami Grant,grantje01,29,POR,0,DAL,10,1,2,0,0,3,19.6,0,1,4,9,1,3,1,3,3,0,3,12,11,13,11.2
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Corey Kispert,kispeco01,32,WAS,0,CLE,12,1,0,0,0,0,19.65,0,1,4,9,0,5,4,6,0,0,1,12,13,13,13.2
2023-24,202401030UTA,1/3/2024,UTA vs DET,Kelly Olynyk,olynyke01,33,UTA,1,DET,9,5,4,1,0,2,19.7,2,3,3,5,0,1,3,3,3,1,9,13,14,18,22
2023-24,202401030HOU,1/3/2024,HOU vs BRK,Amen Thompson,thompam01,13,HOU,1,BRK,10,6,1,0,0,1,19.86666667,0,6,3,7,1,3,3,7,1,0,7,11,16,17,17.7
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Cason Wallace,wallaca01,33,OKC,0,ATL,15,1,2,1,0,0,19.91666667,0,1,5,9,3,7,2,2,2,1,3,17,16,18,22.2
2023-24,202401030HOU,1/3/2024,HOU vs BRK,Dorian Finney-Smith,finnedo01,32,BRK,0,HOU,9,2,2,0,1,2,20.06666667,1,1,4,16,1,11,0,0,2,1,4,11,11,13,15.4
2023-24,202401030PHO,1/3/2024,PHO vs LAC,Daniel Theis,theisda01,23,LAC,0,PHO,6,3,1,1,0,0,20.06666667,1,2,3,5,0,0,0,0,3,1,4,7,9,10,14.1
2023-24,202401030DAL,1/3/2024,DAL vs POR,Toumani Camara,camarto01,32,POR,0,DAL,10,5,0,2,1,2,20.1,2,3,3,8,2,4,2,3,6,3,5,10,15,15,23
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Dean Wade,wadede01,27,CLE,1,WAS,2,3,1,0,0,0,20.1,0,3,1,3,0,1,0,0,1,0,4,3,5,6,7.1
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Lindy Waters III,waterli01,12,OKC,0,ATL,9,3,1,0,0,1,20.13333333,0,3,3,6,3,6,0,0,2,0,4,10,12,13,13.1
2023-24,202401030HOU,1/3/2024,HOU vs BRK,Day'Ron Sharpe,sharpda01,35,BRK,0,HOU,11,12,1,1,1,1,20.15,4,8,4,7,0,0,3,6,5,2,13,12,23,24,31.9
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Daniel Gafford,gaffoda01,30,WAS,0,CLE,12,5,1,0,1,0,20.18333333,3,2,6,8,0,0,0,1,2,1,6,13,17,18,22.5
2023-24,202401030IND,1/3/2024,IND vs MIL,Bobby Portis,portibo01,34,MIL,0,IND,9,6,1,0,1,0,20.31666667,3,3,4,10,0,2,1,2,1,1,7,10,15,16,20.7
2023-24,202401030MIN,1/3/2024,MIN vs NOP,Jonas Valanciunas,valanjo01,35,NOP,0,MIN,4,7,3,0,0,1,20.36666667,1,6,2,5,0,2,0,0,5,0,10,7,11,14,15.9
2023-24,202401030HOU,1/3/2024,HOU vs BRK,Trendon Watford,watfotr01,25,BRK,0,HOU,11,7,1,2,0,0,20.38333333,4,3,3,6,2,2,3,4,1,2,8,12,18,19,26.9
2023-24,202401030LAL,1/3/2024,LAL vs MIA,Josh Richardson,richajo01,25,MIA,0,LAL,10,1,1,0,1,0,20.5,0,1,4,7,2,3,0,0,3,1,2,11,11,12,15.7
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Tyus Jones,jonesty01,33,WAS,0,CLE,9,2,2,1,1,0,20.81666667,0,2,4,11,1,2,0,0,0,2,4,11,11,13,20.4
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Mike Muscala,muscami01,20,WAS,0,CLE,12,4,2,0,0,0,20.9,2,2,5,9,2,5,0,0,0,0,6,14,16,18,19.8
2023-24,202401030IND,1/3/2024,IND vs MIL,MarJon Beauchamp,beaucma01,29,MIL,0,IND,12,3,1,0,0,1,20.95,1,2,6,9,0,3,0,0,1,0,4,13,15,16,16.1
2023-24,202401030PHO,1/3/2024,PHO vs LAC,Keita Bates-Diop,bateske01,24,PHO,1,LAC,5,0,3,1,0,0,21.03333333,0,0,1,3,1,2,2,2,3,1,3,8,5,8,12.5
2023-24,202401030SAC,1/3/2024,SAC vs ORL,Wendell Carter Jr.,cartewe01,13,ORL,0,SAC,9,7,3,0,0,1,21.15,1,6,3,7,3,3,0,0,4,0,10,12,16,19,20.9
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Aaron Wiggins,wiggiaa01,31,OKC,0,ATL,13,3,2,1,1,0,21.23333333,1,2,6,7,1,1,0,0,1,2,5,15,16,18,25.6
2023-24,202401030MEM,1/3/2024,MEM vs TOR,Gary Trent Jr.,trentga02,31,TOR,0,MEM,5,1,0,1,0,2,21.45,0,1,2,5,1,1,0,0,2,1,1,5,6,6,7.2
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Deni Avdija,avdijde01,33,WAS,0,CLE,7,6,4,1,0,3,21.46666667,2,4,3,11,1,3,0,0,1,1,10,11,13,17,20.2
2023-24,202401030MEM,1/3/2024,MEM vs TOR,Santi Aldama,aldamsa01,27,MEM,1,TOR,7,8,3,1,0,1,21.56666667,1,7,2,6,2,4,1,2,4,1,11,10,15,18,23.1
2023-24,202401030IND,1/3/2024,IND vs MIL,Aaron Nesmith,nesmiaa01,32,IND,1,MIL,9,4,2,3,0,0,21.7,0,4,4,4,1,1,0,0,2,3,6,11,13,15,25.8
2023-24,202401030UTA,1/3/2024,UTA vs DET,Jaden Ivey,iveyja01,30,DET,0,UTA,11,1,2,0,0,2,21.75,0,1,4,8,2,3,1,2,2,0,3,13,12,14,13.2
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Onyeka Okongwu,okongon01,32,ATL,1,OKC,11,7,0,1,0,0,22.01666667,3,4,3,4,0,0,5,5,2,1,7,11,18,18,22.4
2023-24,202401030SAC,1/3/2024,SAC vs ORL,Trey Lyles,lylestr01,20,SAC,1,ORL,10,3,0,0,1,0,22.06666667,3,0,4,6,2,3,0,0,3,1,3,10,13,13,16.6
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Josh Giddey,giddejo01,32,OKC,0,ATL,9,3,4,1,0,2,22.36666667,2,1,3,7,2,3,1,2,1,1,7,13,12,16,19.6
2023-24,202401030MIN,1/3/2024,MIN vs NOP,Larry Nance Jr.,nancela02,18,NOP,0,MIN,8,9,2,1,1,0,22.43333333,3,6,4,6,0,0,0,0,1,2,11,10,17,19,27.8
2023-24,202401030DAL,1/3/2024,DAL vs POR,Shaedon Sharpe,sharpsh01,28,POR,0,DAL,16,4,0,0,0,0,22.43333333,1,3,6,12,1,5,3,3,3,0,4,16,20,20,20.8
2023-24,202401030DAL,1/3/2024,DAL vs POR,Derrick Jones Jr.,jonesde02,34,DAL,1,POR,5,0,1,2,2,1,22.55,0,0,2,3,0,0,1,2,2,4,1,6,5,6,17.5
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Kyle Kuzma,kuzmaky01,33,WAS,0,CLE,16,2,3,1,0,1,22.7,0,2,7,12,2,6,0,0,1,1,5,19,18,21,24.9
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Jordan Poole,poolejo01,32,WAS,0,CLE,8,3,2,0,0,1,22.7,3,0,3,11,2,4,0,0,3,0,5,10,11,13,13.6
2023-24,202401030UTA,1/3/2024,UTA vs DET,Keyonte George,georgke01,29,UTA,1,DET,5,2,2,1,0,1,22.73333333,0,2,2,9,1,4,0,0,1,1,4,7,7,9,12.4
2023-24,202401030IND,1/3/2024,IND vs MIL,Malik Beasley,beaslma01,32,MIL,0,IND,8,1,1,0,0,0,22.8,0,1,3,8,2,5,0,0,4,0,2,9,9,10,10.7
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Caris LeVert,leverca01,26,CLE,1,WAS,21,5,5,1,1,0,22.9,2,3,9,18,3,6,0,0,1,2,10,26,26,31,40.5
2023-24,202401030PHO,1/3/2024,PHO vs LAC,Terance Mann,mannte01,27,LAC,0,PHO,12,3,1,2,0,0,22.91666667,2,1,5,8,2,4,0,0,1,2,4,13,15,16,23.1
2023-24,202401030DAL,1/3/2024,DAL vs POR,Matisse Thybulle,thybuma01,33,POR,0,DAL,12,2,1,1,0,0,23.38333333,0,2,4,6,4,6,0,0,4,1,3,13,14,15,18.9
2023-24,202401030DAL,1/3/2024,DAL vs POR,Tim Hardaway Jr.,hardati02,32,DAL,1,POR,14,3,0,0,0,0,23.45,0,3,5,10,2,5,2,2,2,0,3,14,17,17,17.6
2023-24,202401030MEM,1/3/2024,MEM vs TOR,Xavier Tillman Sr.,tillmxa01,22,MEM,1,TOR,4,5,2,0,0,0,23.45,2,3,2,3,0,0,0,0,3,0,7,6,9,11,13
2023-24,202401030UTA,1/3/2024,UTA vs DET,John Collins,collijo01,31,UTA,1,DET,17,4,3,0,0,2,23.5,4,0,7,13,2,6,1,2,3,0,7,20,21,24,24.3
2023-24,202401030MIN,1/3/2024,MIN vs NOP,Dyson Daniels,daniedy01,35,NOP,0,MIN,7,5,1,1,0,0,23.51666667,2,3,2,3,1,1,2,2,0,1,6,8,12,13,17.5
2023-24,202401030MIN,1/3/2024,MIN vs NOP,Rudy Gobert,goberru01,33,MIN,1,NOP,5,5,0,0,1,1,23.9,1,4,2,3,0,0,1,2,4,1,5,5,10,10,13
2023-24,202401030LAL,1/3/2024,LAL vs MIA,Christian Wood,woodch01,30,LAL,1,MIA,13,8,3,0,1,2,24.21666667,4,4,5,10,0,2,3,3,1,1,11,16,21,24,28.1
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Donovan Mitchell,mitchdo01,25,CLE,1,WAS,22,3,4,2,2,2,24.25,1,2,6,16,4,9,6,6,0,4,7,26,25,29,41.6
2023-24,202401030SAC,1/3/2024,SAC vs ORL,Anthony Black,blackan01,32,ORL,0,SAC,9,2,4,0,0,1,24.51666667,1,1,4,7,1,1,0,0,1,0,6,13,11,15,16.4
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Chet Holmgren,holmgch01,33,OKC,0,ATL,12,3,1,0,0,4,24.56666667,0,3,5,9,2,5,0,0,1,0,4,13,15,16,13.1
2023-24,202401030MIN,1/3/2024,MIN vs NOP,Naz Reid,reidna01,33,MIN,1,NOP,8,6,2,0,2,1,24.58333333,0,6,3,8,2,5,0,0,2,2,8,10,14,16,23.2
2023-24,202401030PHO,1/3/2024,PHO vs LAC,Jusuf Nurkic,nurkiju01,32,PHO,1,LAC,9,6,1,1,0,1,24.91666667,1,5,3,5,0,1,3,3,3,1,7,10,15,16,19.7
2023-24,202401030NYK,1/3/2024,NYK vs CHI,Donte DiVincenzo,divindo01,34,NYK,1,CHI,11,5,5,1,0,3,25,1,4,4,10,3,8,0,0,2,1,10,16,16,21,24.5
2023-24,202401030IND,1/3/2024,IND vs MIL,Bennedict Mathurin,mathube01,34,IND,1,MIL,16,1,3,0,0,1,25,0,1,6,9,2,2,2,2,4,0,4,19,17,20,20.7
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Clint Capela,capelca01,32,ATL,1,OKC,12,14,0,0,3,0,25.26666667,7,7,5,8,0,0,2,2,2,3,14,12,26,26,37.8
2023-24,202401030NYK,1/3/2024,NYK vs CHI,Josh Hart,hartjo01,34,NYK,1,CHI,3,5,3,0,0,2,25.4,1,4,1,5,1,2,0,0,2,0,8,6,8,11,11.5
2023-24,202401030LAL,1/3/2024,LAL vs MIA,Kyle Lowry,lowryky01,30,MIA,0,LAL,10,3,6,4,0,1,25.86666667,0,3,3,6,2,5,2,2,2,4,9,16,13,19,33.6
2023-24,202401030MIN,1/3/2024,MIN vs NOP,Mike Conley,conlemi01,33,MIN,1,NOP,7,0,9,1,0,0,25.95,0,0,3,5,1,3,0,0,1,1,9,16,7,16,23.5
2023-24,202401030PHO,1/3/2024,PHO vs LAC,Norman Powell,powelno01,33,LAC,0,PHO,13,2,1,0,0,3,26.41666667,0,2,5,8,3,5,0,0,1,0,3,14,15,16,13.9
2023-24,202401030PHO,1/3/2024,PHO vs LAC,Ivica Zubac,zubaciv01,33,LAC,0,PHO,6,3,2,0,2,0,26.61666667,1,2,2,4,0,0,2,2,5,2,5,8,9,11,18.6
2023-24,202401030NYK,1/3/2024,NYK vs CHI,Patrick Williams,willipa01,36,CHI,0,NYK,5,4,2,1,0,5,26.81666667,1,3,2,8,1,2,0,0,3,1,6,7,9,11,10.8
2023-24,202401030IND,1/3/2024,IND vs MIL,Obi Toppin,toppiob01,34,IND,1,MIL,15,8,4,1,0,0,26.83333333,3,5,5,12,2,6,3,4,3,1,12,19,23,27,33.6
2023-24,202401030DAL,1/3/2024,DAL vs POR,Anfernee Simons,simonan01,12,POR,0,DAL,15,5,3,0,0,2,27,1,4,5,16,1,7,4,4,1,0,8,18,20,23,23.5
2023-24,202401030MIN,1/3/2024,MIN vs NOP,Jose Alvarado,alvarjo01,21,NOP,0,MIN,8,3,3,0,1,1,27.05,1,2,3,8,2,6,0,0,3,1,6,11,11,14,18.1
2023-24,202401030DAL,1/3/2024,DAL vs POR,Josh Green,greenjo02,23,DAL,1,POR,8,4,1,2,0,0,27.21666667,0,4,3,5,0,2,2,2,4,2,5,9,12,13,20.3
2023-24,202401030SAC,1/3/2024,SAC vs ORL,Chuma Okeke,okekech01,17,ORL,0,SAC,11,7,3,0,1,0,27.35,1,6,4,5,3,4,0,0,2,1,10,14,18,21,26.9
2023-24,202401030HOU,1/3/2024,HOU vs BRK,Nic Claxton,claxtni01,25,BRK,0,HOU,12,13,0,1,2,1,27.7,5,8,6,8,0,0,0,0,5,3,13,12,25,25,35.6
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Bogdan Bogdanovic,bogdabo01,31,ATL,1,OKC,23,1,4,1,0,0,27.73333333,0,1,7,16,5,11,4,4,2,1,5,27,24,28,33.2
2023-24,202401030LAL,1/3/2024,LAL vs MIA,Tyler Herro,herroty01,16,MIA,0,LAL,21,6,4,3,0,2,27.86666667,0,6,7,19,4,8,3,3,3,3,10,25,27,31,41.2
2023-24,202401030LAL,1/3/2024,LAL vs MIA,Kevin Love,loveke01,27,MIA,0,LAL,10,14,3,1,1,0,27.88333333,3,11,4,7,0,1,2,6,3,2,17,13,24,27,37.3
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Georges Niang,niangge01,34,CLE,1,WAS,15,8,1,0,0,0,27.9,1,7,5,11,3,7,2,2,2,0,9,16,23,24,26.1
2023-24,202401030PHO,1/3/2024,PHO vs LAC,Eric Gordon,gordoer01,30,PHO,1,LAC,16,5,1,1,0,1,28,1,4,5,11,3,6,3,4,1,1,6,17,21,22,25.5
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Max Strus,strusma01,34,CLE,1,WAS,24,4,3,1,1,1,28,2,2,9,13,6,8,0,0,4,2,7,27,28,31,38.3
2023-24,202401030SAC,1/3/2024,SAC vs ORL,Goga Bitadze,bitadgo01,31,ORL,0,SAC,6,6,2,1,3,1,28.06666667,1,5,2,5,0,1,2,2,3,4,8,8,12,14,27.2
2023-24,202401030LAL,1/3/2024,LAL vs MIA,Nikola Jovic,jovicni01,8,MIA,0,LAL,15,8,1,1,0,0,28.08333333,1,7,6,11,3,5,0,0,4,1,9,16,23,24,29.1
2023-24,202401030HOU,1/3/2024,HOU vs BRK,Spencer Dinwiddie,dinwisp01,33,BRK,0,HOU,11,1,5,2,0,1,28.1,0,1,3,5,2,3,3,5,1,2,6,16,12,17,24.7
2023-24,202401030LAL,1/3/2024,LAL vs MIA,Max Christie,chrisma02,26,LAL,1,MIA,14,5,0,0,0,2,28.36666667,1,4,5,12,2,9,2,2,2,0,5,14,19,19,18
2023-24,202401030IND,1/3/2024,IND vs MIL,Brook Lopez,lopezbr01,34,MIL,0,IND,16,5,1,0,0,2,28.36666667,3,2,6,11,2,4,2,3,3,0,6,17,21,22,21.5
2023-24,202401030IND,1/3/2024,IND vs MIL,Bruce Brown,brownbr01,29,IND,1,MIL,15,5,2,0,0,4,28.4,0,5,5,7,0,1,5,6,6,0,7,17,20,22,20
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Sam Merrill,merrisa01,19,CLE,1,WAS,11,5,6,0,0,0,28.53333333,1,4,4,11,3,9,0,0,2,0,11,17,16,22,26
2023-24,202401030MIN,1/3/2024,MIN vs NOP,Zion Williamson,willizi01,29,NOP,0,MIN,27,4,6,1,1,2,28.61666667,1,3,11,15,0,0,5,6,3,2,10,33,31,37,44.8
2023-24,202401030LAL,1/3/2024,LAL vs MIA,Taurean Prince,princta02,34,LAL,1,MIA,0,5,2,0,0,1,28.8,0,5,0,6,0,5,0,0,2,0,7,2,5,7,8
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Jalen Johnson,johnsja05,19,ATL,1,OKC,28,7,3,4,0,1,28.93333333,1,6,11,18,2,4,4,4,5,4,10,31,35,38,51.9
2023-24,202401030DAL,1/3/2024,DAL vs POR,Kyrie Irving,irvinky01,19,DAL,1,POR,29,9,5,2,0,1,28.96666667,1,8,10,19,4,8,5,6,0,2,14,34,38,43,52.3
2023-24,202401030ATL,1/3/2024,ATL vs OKC,Luguentz Dort,dortlu01,32,OKC,0,ATL,14,4,3,0,0,0,29.05,3,1,3,7,2,3,6,6,4,0,7,17,18,21,23.3
2023-24,202401030UTA,1/3/2024,UTA vs DET,Walker Kessler,kesslwa01,27,UTA,1,DET,8,8,1,0,6,0,29.38333333,3,5,4,6,0,0,0,0,4,6,9,9,16,17,37.1
2023-24,202401030CLE,1/3/2024,CLE vs WAS,Jarrett Allen,allenja01,29,CLE,1,WAS,17,19,7,0,2,1,29.43333333,7,12,7,10,0,0,3,4,0,2,26,24,36,43,55.3
2023-24,202401030MEM,1/3/2024,MEM vs TOR,Dennis Schroder,schrode01,34,TOR,0,MEM,16,7,5,0,0,0,29.43333333,0,7,6,11,1,3,3,4,0,0,12,21,23,28,31.9
2023-24,202401030MIN,1/3/2024,MIN vs NOP,CJ McCollum,mccolcj01,22,NOP,0,MIN,24,3,5,0,1,2,29.66666667,0,3,8,16,4,6,4,4,2,1,8,29,27,32,36.1
2023-24,202401030MEM,1/3/2024,MEM vs TOR,Pascal Siakam,siakapa01,34,TOR,0,MEM,24,7,0,1,0,3,29.81666667,1,6,9,14,1,2,5,6,5,1,7,24,31,31,32.4
2023-24,202401030HOU,1/3/2024,HOU vs BRK,Royce O'Neale,onealro01,34,BRK,0,HOU,13,4,3,2,0,1,29.95,1,3,5,13,2,8,1,2,3,2,7,16,17,20,27.3
2023-24,202401030LAL,1/3/2024,LAL vs MIA,Duncan Robinson,robindu01,32,MIA,0,LAL,13,0,2,1,0,1,29.98333333,0,0,5,14,3,12,0,0,3,1,2,15,13,15,18
2023-24,202401030IND,1/3/2024,IND vs MIL,Myles Turner,turnemy01,33,IND,1,MIL,15,7,2,0,2,2,30.16666667,0,7,6,9,1,4,2,4,4,2,9,17,22,24,30.4
2023-24,202401030UTA,1/3/2024,UTA vs DET,Collin Sexton,sextoco01,35,UTA,1,DET,25,2,5,1,0,0,30.26666667,1,1,7,14,1,2,10,10,5,1,7,30,27,32,37.9
